user_id,age,gender,device,city_level,register_source,interests,consumption_level,register_time,read_days,total_read_time,read_chapters,collect_count,comment_count,share_count,incentive_click_rate,has_paid,first_pay_amount,first_pay_time,day_1_retention,day_3_retention,day_7_retention,incentive_strategy,incentive_value,incentive_effect,actual_day_7_retention,actual_has_paid,optimized_strategy,recommended_incentive,ltv_pred,user_segment,subsidy_strategy,budget_allocation,final_strategy
4832,24,男,Android,二线,社交分享,"军事,都市",低,2026-01-30 14:18:49.397362,2,84,10,2,5,4,0.5402175140009264,0,0,,0,0,0,金币,335,0.36,0,0,金币,会员,22.49285714285715,中价值用户,中价值补贴策略,3.1955067339494883,会员
4833,19,男,iOS,三线,广告投放,"言情,悬疑,军事",低,2026-01-30 14:18:49.397378,6,642,18,16,2,4,0.7387506279903109,0,0,,0,0,0,内容解锁,3,0.46799999999999997,0,0,金币,会员,49.72857142857137,中价值用户,中价值补贴策略,7.064819905289395,会员
4834,41,女,Android,一线,自然搜索,"言情,军事",高,2026-01-30 14:18:49.397392,3,99,12,8,10,5,0.30985768016976467,0,0,,1,1,1,内容解锁,4,0.728,0,0,金币,会员,62.28571428571413,高价值用户,高价值补贴策略,8.8487833344044,会员
4835,29,男,Android,一线,自然搜索,"职场,玄幻",高,2026-01-30 14:18:49.397405,5,100,35,0,9,1,0.17814339296040138,0,0,,0,0,0,会员,2,1.0919999999999999,0,0,金币,会员,69.20000000000006,高价值用户,高价值补贴策略,9.831079466021803,会员
4836,20,男,iOS,四线及以下,社交分享,"言情,历史",中,2026-01-30 14:18:49.397419,4,304,28,9,0,3,0.17722798557462305,0,0,,1,1,0,金币,247,0.78,0,0,金币,会员,54.39285714285708,高价值用户,高价值补贴策略,7.727463886638716,会员
4837,24,女,iOS,四线及以下,应用商店,军事,低,2026-01-30 14:18:49.397433,5,535,40,11,9,0,0.6189633283990332,0,0,,1,0,0,内容解锁,2,0.46799999999999997,0,0,金币,会员,35.35714285714288,中价值用户,中价值补贴策略,5.0231052184979275,会员
4838,47,女,iOS,二线,社交分享,"军事,都市,悬疑",中,2026-02-02 14:18:49.397446,1,17,9,7,5,3,0.34818363349979364,0,0,,1,0,0,金币,275,0.4,0,0,金币,金币,21.57142857142854,中价值用户,中价值补贴策略,3.0646015676492344,金币
4839,46,男,Android,四线及以下,社交分享,职场,高,2026-01-31 14:18:49.397458,6,480,6,8,8,1,0.7129962656665256,0,0,,1,0,0,金币,949,0.728,0,0,金币,会员,91.16428571428567,高价值用户,高价值补贴策略,12.95149331387656,会员
4840,36,男,iOS,二线,自然搜索,军事,低,2026-02-02 14:18:49.397472,0,0,0,0,6,0,0.44925535795364546,0,0,,1,1,0,会员,3,0.16799999999999998,0,0,金币,金币,11.55,低价值用户,低价值补贴策略,1.640881038042655,金币
4841,46,男,iOS,二线,社交分享,"职场,科幻,都市",低,2026-01-30 14:18:49.397485,6,684,24,11,3,2,0.42133015831779974,0,0,,1,0,0,会员,2,0.312,0,0,金币,会员,35.82857142857147,中价值用户,中价值补贴策略,5.090079954744568,会员
4842,47,女,Android,四线及以下,广告投放,"悬疑,都市,历史",高,2026-02-03 14:18:49.397498,1,29,7,14,10,1,0.5676110765942808,0,0,,0,0,0,会员,6,0.5599999999999999,0,0,金币,金币,61.99285714285712,高价值用户,高价值补贴策略,8.807177816433024,金币
4843,20,女,Android,一线,社交分享,玄幻,中,2026-01-29 14:18:49.397511,4,444,4,13,1,2,0.6701455512378643,0,0,,0,0,0,内容解锁,4,0.78,0,0,金币,会员,52.485714285714266,高价值用户,高价值补贴策略,7.456520635459137,会员
4844,35,女,Android,四线及以下,广告投放,"玄幻,都市,悬疑",中,2026-01-31 14:18:49.397524,0,0,0,7,8,1,0.16842381583172014,0,0,,1,1,0,会员,4,0.27999999999999997,0,0,金币,金币,15.0,低价值用户,低价值补贴策略,2.131014335120331,金币
4845,48,女,Android,二线,自然搜索,"职场,科幻",低,2026-02-03 14:18:49.397537,2,186,10,6,7,3,0.32799186275523806,0,0,,0,0,0,无,0,1.0,0,0,金币,会员,18.571428571428612,低价值用户,低价值补贴策略,2.638398700625178,会员
4846,31,男,iOS,四线及以下,广告投放,"科幻,职场,悬疑",高,2026-02-04 14:18:49.397550,2,106,10,0,9,0,0.49446046477145367,0,0,,1,1,1,无,0,1.0,1,0,金币,会员,251.48571428571393,高价值用户,高价值补贴策略,35.72797748138882,会员
4847,37,男,iOS,四线及以下,自然搜索,"历史,职场",高,2026-01-30 14:18:49.397563,5,410,45,15,2,0,0.7852438036110857,0,0,,1,1,1,会员,4,0.728,1,0,金币,会员,600.0857142857137,高价值用户,高价值补贴策略,85.25275062958528,会员
4848,36,男,Android,一线,社交分享,言情,低,2026-01-31 14:18:49.397577,4,56,16,16,7,2,0.28370454380772914,0,0,,1,1,0,无,0,1.0,0,0,金币,金币,28.89285714285718,中价值用户,中价值补贴策略,4.104739516934168,金币
4849,37,女,iOS,四线及以下,应用商店,"悬疑,玄幻",中,2026-02-03 14:18:49.397590,6,150,60,15,3,5,0.42228507588416797,0,0,,1,0,0,会员,1,0.52,0,0,金币,会员,53.821428571428505,高价值用户,高价值补贴策略,7.646282388157942,会员
4850,40,男,Android,三线,自然搜索,"科幻,军事",中,2026-01-31 14:18:49.397603,5,330,10,8,1,1,0.623588554840088,0,0,,1,1,0,金币,580,0.52,0,0,金币,会员,47.14285714285718,中价值用户,中价值补贴策略,6.697473624663904,会员
4851,24,女,Android,四线及以下,广告投放,历史,高,2026-02-04 14:18:49.397616,0,0,0,13,10,5,0.15754155762990504,0,0,,1,1,0,金币,936,0.588,0,0,金币,金币,24.0,中价值用户,中价值补贴策略,3.40962293619253,金币
4852,35,女,Android,二线,自然搜索,军事,中,2026-01-31 14:18:49.397631,2,236,20,16,1,0,0.45421928592547534,0,0,,1,0,0,会员,7,0.4,0,0,金币,会员,58.885714285714315,高价值用户,高价值补贴策略,8.365753418443818,会员
4853,28,女,iOS,一线,自然搜索,职场,高,2026-01-30 14:18:49.397647,0,0,0,9,4,4,0.4321794435676145,0,0,,1,0,0,金币,745,0.588,0,0,金币,金币,20.0,中价值用户,中价值补贴策略,2.8413524468271083,金币
4854,19,男,iOS,四线及以下,应用商店,言情,低,2026-02-03 14:18:49.397663,7,707,63,4,5,4,0.7765471379563271,0,0,,0,0,0,金币,703,0.46799999999999997,0,0,金币,会员,65.8642857142857,高价值用户,高价值补贴策略,9.357182468640271,会员
4855,22,男,iOS,四线及以下,社交分享,科幻,中,2026-02-02 14:18:49.397676,1,76,10,14,7,1,0.7146847676758326,0,0,,0,0,0,会员,7,0.6,0,0,金币,会员,25.749999999999986,中价值用户,中价值补贴策略,3.6582412752899,会员
4856,28,男,iOS,二线,广告投放,"言情,都市,职场",低,2026-02-03 14:18:49.397691,0,0,0,12,8,5,0.7266514838318097,0,0,,1,1,0,会员,2,0.252,0,0,金币,金币,10.0,低价值用户,低价值补贴策略,1.4206762234135542,金币
4857,34,男,iOS,三线,自然搜索,历史,中,2026-02-03 14:18:49.397709,2,124,20,1,1,1,0.4820084937549952,0,0,,1,1,0,金币,598,0.4,0,0,金币,会员,30.63571428571423,中价值用户,中价值补贴策略,4.352343087300516,会员
4858,49,女,iOS,二线,广告投放,"都市,职场,科幻",中,2026-02-02 14:18:49.397728,1,95,1,20,4,3,0.49735811828614407,0,0,,0,0,0,内容解锁,4,0.4,0,0,金币,会员,26.407142857142844,中价值用户,中价值补贴策略,3.751599998542791,会员
4859,29,男,Android,二线,应用商店,科幻,中,2026-02-01 14:18:49.397742,5,85,15,14,6,1,0.4100333125695521,0,0,,0,0,0,金币,176,0.78,0,0,金币,会员,47.45714285714289,中价值用户,中价值补贴策略,6.742123448828329,会员
4860,19,男,iOS,二线,自然搜索,言情,高,2026-01-31 14:18:49.397755,7,644,28,17,2,5,0.17141050229262228,0,0,,1,0,0,会员,3,1.0919999999999999,0,0,金币,会员,120.0,高价值用户,高价值补贴策略,17.048114680962648,会员
4861,40,女,iOS,三线,应用商店,"科幻,军事",中,2026-02-04 14:18:49.397768,7,70,7,4,4,0,0.3009309860843155,0,0,,1,0,0,内容解锁,2,0.52,0,0,金币,金币,60.00714285714285,高价值用户,高价值补贴策略,8.525072109212333,金币
4862,45,女,Android,四线及以下,社交分享,都市,高,2026-02-01 14:18:49.397781,5,520,45,9,7,0,0.6243148888365795,0,0,,1,0,0,内容解锁,2,0.728,0,0,金币,会员,123.4785714285715,高价值用户,高价值补贴策略,17.542307052964375,会员
4863,47,男,Android,二线,广告投放,"悬疑,职场,科幻",低,2026-01-29 14:18:49.397795,3,90,30,8,7,3,0.13466751025326007,0,0,,0,0,0,无,0,1.0,0,0,金币,金币,29.757142857142817,中价值用户,中价值补贴策略,4.227526533386328,金币
4864,24,男,iOS,四线及以下,自然搜索,职场,低,2026-01-29 14:18:49.397808,7,784,70,7,7,3,0.3875340673572141,0,0,,1,1,1,金币,892,0.46799999999999997,0,0,金币,会员,55.24285714285715,高价值用户,高价值补贴策略,7.848221365628877,会员
4865,45,男,Android,四线及以下,应用商店,言情,高,2026-01-31 14:18:49.397821,2,156,10,5,1,2,0.4773644138989245,0,0,,0,0,0,金币,772,0.5599999999999999,0,0,金币,会员,48.28571428571431,中价值用户,中价值补贴策略,6.859836621625451,会员
4866,37,男,iOS,三线,应用商店,玄幻,高,2026-02-03 14:18:49.397833,3,102,24,3,5,3,0.6214935633892077,0,0,,0,0,0,内容解锁,2,0.728,0,0,金币,会员,53.857142857142804,高价值用户,高价值补贴策略,7.651356231812992,会员
4867,27,女,Android,四线及以下,应用商店,言情,低,2026-02-03 14:18:49.397846,1,51,4,19,2,5,0.7009257905035756,0,0,,1,1,1,内容解锁,4,0.36,0,0,金币,金币,15.714285714285692,低价值用户,低价值补贴策略,2.232491208221296,金币
4868,40,男,iOS,二线,广告投放,都市,低,2026-02-04 14:18:49.397859,7,490,70,14,9,2,0.7386750152275191,0,0,,0,0,0,会员,6,0.312,0,0,金币,会员,63.52857142857143,高价值用户,高价值补贴策略,9.025353093600108,会员
4869,50,男,iOS,一线,社交分享,"玄幻,科幻",中,2026-01-30 14:18:49.397872,1,52,4,13,8,0,0.7230386127201457,0,0,,1,0,0,无,0,1.0,0,0,金币,金币,27.621428571428563,中价值用户,中价值补贴策略,3.924110682814437,金币
4870,48,男,Android,三线,广告投放,都市,高,2026-01-30 14:18:49.397885,1,37,4,3,3,5,0.4486548543368608,0,0,,1,1,0,无,0,1.0,0,0,金币,金币,44.76428571428567,中价值用户,中价值补贴策略,6.359555637237668,金币
4871,49,女,Android,三线,应用商店,"悬疑,职场",高,2026-02-03 14:18:49.397898,0,0,0,12,5,2,0.5097927500111336,0,0,,1,0,0,会员,2,0.39199999999999996,0,0,金币,金币,20.02857142857143,中价值用户,中价值补贴策略,2.845411521751147,金币
4872,20,男,iOS,四线及以下,应用商店,军事,高,2026-02-01 14:18:49.397911,3,267,21,6,6,4,0.20422057966698126,0,0,,0,0,0,无,0,1.0,0,0,金币,会员,78.7857142857142,高价值用户,高价值补贴策略,11.192899103036776,会员
4873,48,男,Android,四线及以下,自然搜索,"科幻,悬疑",高,2026-02-02 14:18:49.397924,2,222,20,17,2,3,0.7041533614993161,0,0,,1,1,1,金币,962,0.5599999999999999,1,0,金币,会员,221.91428571428548,高价值用户,高价值补贴策略,31.526834935008754,会员
4874,50,女,Android,二线,社交分享,"言情,军事,悬疑",高,2026-01-29 14:18:49.397937,4,128,40,2,1,5,0.6246261787750131,0,0,,1,1,1,内容解锁,4,0.728,1,0,金币,会员,600.1285714285707,高价值用户,高价值补贴策略,85.25883924197132,会员
4875,31,女,iOS,四线及以下,自然搜索,"都市,玄幻,历史",低,2026-01-30 14:18:49.397950,4,356,4,4,1,5,0.1817479651384214,0,0,,1,0,0,无,0,1.0,0,0,金币,会员,27.150000000000038,中价值用户,中价值补贴策略,3.857135946567805,会员
4876,23,男,iOS,四线及以下,自然搜索,"科幻,都市,悬疑",低,2026-01-31 14:18:49.397963,6,720,42,10,9,5,0.11155634858974342,0,0,,0,0,0,内容解锁,5,0.46799999999999997,0,0,金币,会员,35.7571428571429,中价值用户,中价值补贴策略,5.079932267434472,会员
4877,33,男,iOS,一线,应用商店,"历史,都市,悬疑",低,2026-01-29 14:18:49.397976,0,0,0,11,2,2,0.2138502176776948,0,0,,1,1,0,内容解锁,1,0.16799999999999998,0,0,金币,金币,10.0,低价值用户,低价值补贴策略,1.4206762234135542,金币
4878,27,男,Android,三线,自然搜索,"都市,职场,言情",低,2026-01-30 14:18:49.397989,1,86,2,1,7,2,0.2550121014766448,0,0,,1,0,0,会员,4,0.36,0,0,金币,会员,17.142857142857125,低价值用户,低价值补贴策略,2.4354449544232333,会员
4879,22,男,iOS,一线,社交分享,"玄幻,科幻",中,2026-02-04 14:18:49.398002,2,30,4,3,2,2,0.35146421232766845,0,0,,0,0,0,金币,860,0.6,0,0,金币,金币,33.385714285714236,中价值用户,中价值补贴策略,4.743029048739245,金币
4880,19,女,iOS,一线,应用商店,言情,低,2026-02-02 14:18:49.398015,5,470,30,13,2,3,0.10594132058470339,0,0,,1,1,1,内容解锁,5,0.46799999999999997,0,0,金币,会员,88.50000000000004,高价值用户,高价值补贴策略,12.572984577209958,会员
4881,41,女,iOS,三线,广告投放,"职场,科幻,玄幻",低,2026-02-02 14:18:49.398029,1,31,3,14,8,5,0.5731233016675112,0,0,,1,0,0,金币,444,0.24,0,0,金币,金币,14.285714285714276,低价值用户,低价值补贴策略,2.0295374620193614,金币
4882,37,女,iOS,三线,广告投放,玄幻,低,2026-01-29 14:18:49.398042,4,88,4,13,2,2,0.1735375613825399,0,0,,0,0,0,会员,7,0.312,0,0,金币,金币,30.014285714285748,中价值用户,中价值补贴策略,4.2640582077026865,金币
4883,32,男,iOS,四线及以下,广告投放,"科幻,职场",低,2026-02-02 14:18:49.398054,3,243,3,10,8,4,0.4753040155209731,0,0,,0,0,0,会员,5,0.312,0,0,金币,会员,30.99999999999994,中价值用户,中价值补贴策略,4.404096292582009,会员
4884,30,男,Android,三线,自然搜索,军事,中,2026-02-04 14:18:49.398067,5,440,40,19,5,4,0.534719088771326,0,0,,0,0,0,金币,722,0.52,0,0,金币,会员,58.771428571428515,高价值用户,高价值补贴策略,8.349517118747652,会员
4885,24,女,Android,二线,应用商店,"都市,科幻,玄幻",中,2026-01-30 14:18:49.398080,5,255,35,20,1,4,0.2591840506792901,0,0,,1,0,0,金币,556,0.78,0,0,金币,会员,47.14285714285718,中价值用户,中价值补贴策略,6.697473624663904,会员
4886,26,女,iOS,三线,自然搜索,科幻,中,2026-01-29 14:18:49.398093,5,525,5,0,6,3,0.42233645488687976,0,0,,1,0,0,会员,4,0.78,0,0,金币,会员,64.9428571428571,高价值用户,高价值补贴策略,9.226277302340018,会员
4887,19,男,iOS,二线,自然搜索,"军事,都市",低,2026-01-31 14:18:49.398106,6,204,36,4,6,2,0.5440407792656886,0,0,,1,0,0,无,0,1.0,0,0,金币,会员,39.83571428571433,中价值用户,中价值补贴策略,5.659365212841001,会员
4888,32,女,Android,三线,广告投放,职场,中,2026-02-01 14:18:49.398120,3,96,3,20,10,2,0.6079944588635766,0,0,,0,0,0,金币,740,0.52,0,0,金币,会员,56.42857142857147,高价值用户,高价值补贴策略,8.01667297497649,会员
4889,26,女,iOS,二线,自然搜索,玄幻,低,2026-02-04 14:18:49.398132,4,396,4,12,1,2,0.6683634148215307,0,0,,0,0,0,金币,631,0.46799999999999997,0,0,金币,会员,40.307142857142935,中价值用户,中价值补贴策略,5.726339949087643,会员
4890,45,男,Android,四线及以下,社交分享,"玄幻,言情,军事",低,2026-02-03 14:18:49.398145,1,80,2,18,9,3,0.5849712773816652,0,0,,0,0,0,会员,3,0.24,0,0,金币,会员,28.135714285714247,中价值用户,中价值补贴策略,3.99717403144713,会员
4891,33,女,Android,三线,广告投放,玄幻,中,2026-02-01 14:18:49.398158,1,71,5,19,7,5,0.5146668401966406,0,0,,0,0,0,无,0,1.0,0,0,金币,会员,41.13571428571433,中价值用户,中价值补贴策略,5.8440531218847624,会员
4892,26,女,iOS,一线,广告投放,"悬疑,历史",低,2026-01-31 14:18:49.398171,6,444,54,7,1,5,0.39139628310315333,0,0,,1,0,0,金币,197,0.46799999999999997,0,0,金币,会员,44.585714285714296,中价值用户,中价值补贴策略,6.3341864189624335,会员
4893,32,男,iOS,四线及以下,自然搜索,"玄幻,言情,历史",中,2026-01-31 14:18:49.398184,1,45,5,19,8,5,0.6320560771705137,0,0,,1,0,0,会员,5,0.4,0,0,金币,金币,33.31428571428575,中价值用户,中价值补贴策略,4.73288136142916,金币
4894,50,女,iOS,二线,自然搜索,"言情,都市,悬疑",低,2026-02-03 14:18:49.398197,3,354,9,10,5,0,0.3566594743208408,0,0,,1,0,0,金币,539,0.312,0,0,金币,会员,40.428571428571345,中价值用户,中价值补贴策略,5.7435910175147855,会员
4895,44,男,iOS,三线,自然搜索,"玄幻,科幻",低,2026-01-30 14:18:49.398210,7,469,70,12,2,1,0.5729948640949076,0,0,,0,0,0,无,0,1.0,0,0,金币,会员,60.0,高价值用户,高价值补贴策略,8.524057340481324,会员
4896,41,女,Android,四线及以下,社交分享,言情,高,2026-02-03 14:18:49.398223,0,0,0,2,3,5,0.5054197175946852,0,0,,0,0,0,金币,877,0.39199999999999996,0,0,金币,金币,26.014285714285716,中价值用户,中价值补贴策略,3.69578771833726,金币
4897,36,男,iOS,四线及以下,社交分享,"科幻,都市",高,2026-01-30 14:18:49.398243,5,190,25,2,2,1,0.25830210131879017,0,0,,1,1,1,内容解锁,4,0.728,0,0,金币,会员,62.85714285714289,高价值用户,高价值补贴策略,8.9299648328852,会员
4898,45,男,Android,四线及以下,社交分享,"言情,职场,历史",中,2026-01-30 14:18:49.398256,3,225,12,12,2,1,0.24570258929817548,0,0,,1,0,0,内容解锁,3,0.52,0,0,金币,会员,41.25714285714282,中价值用户,中价值补贴策略,5.861304190311914,会员
4899,19,男,Android,四线及以下,社交分享,玄幻,低,2026-02-02 14:18:49.398268,6,168,18,7,2,2,0.2518878485652521,0,0,,0,0,0,会员,1,0.46799999999999997,0,0,金币,会员,57.24285714285705,高价值用户,高价值补贴策略,8.132356610311573,会员
4900,28,男,Android,二线,应用商店,"言情,科幻",低,2026-01-31 14:18:49.398281,6,696,12,13,10,0,0.1829738534645058,0,0,,0,0,0,金币,963,0.46799999999999997,0,0,金币,会员,39.128571428571476,中价值用户,中价值补贴策略,5.558903108471042,会员
4901,50,女,iOS,一线,应用商店,"历史,悬疑",中,2026-01-29 14:18:49.398294,3,273,30,9,4,2,0.4780057969770901,0,0,,0,0,0,内容解锁,1,0.52,0,0,金币,会员,46.17142857142856,中价值用户,中价值补贴策略,6.559465077246579,会员
4902,24,女,Android,三线,广告投放,"玄幻,都市,职场",低,2026-01-31 14:18:49.398307,6,684,42,11,3,4,0.7203556788102087,0,0,,1,0,0,内容解锁,1,0.46799999999999997,0,0,金币,会员,43.014285714285734,中价值用户,中价值补贴策略,6.110937298140304,会员
4903,28,女,iOS,二线,社交分享,历史,低,2026-02-01 14:18:49.398320,6,372,12,10,3,1,0.3580749323623085,0,0,,1,1,0,金币,527,0.46799999999999997,0,0,金币,会员,35.71428571428576,中价值用户,中价值补贴策略,5.073843655048414,会员
4904,44,女,Android,三线,社交分享,"玄幻,军事,都市",中,2026-02-01 14:18:49.398333,2,40,10,6,3,1,0.18174049811673026,0,0,,0,0,0,金币,866,0.4,0,0,金币,金币,32.4071428571428,中价值用户,中价值补贴策略,4.604005732590917,金币
4905,36,女,iOS,三线,广告投放,"言情,军事,都市",中,2026-01-30 14:18:49.398346,0,0,0,2,2,3,0.7001683507139385,1,56,2026-02-04 21:18:49.398346,1,0,0,无,0,1.0,0,1,金币,金币,108.0,高价值用户,高价值补贴策略,15.343303212866385,金币
4906,49,女,Android,一线,自然搜索,"悬疑,玄幻,言情",高,2026-01-30 14:18:49.398361,7,707,35,10,8,0,0.2270174958886202,0,0,,1,1,1,内容解锁,2,0.728,1,0,金币,会员,810.0857142857146,高价值用户,高价值补贴策略,115.08695132127005,会员
4907,20,女,iOS,三线,广告投放,"玄幻,言情,历史",中,2026-02-04 14:18:49.398374,7,721,7,13,0,1,0.21275160339078997,0,0,,0,0,0,会员,7,0.78,0,0,金币,会员,133.97142857142856,高价值用户,高价值补贴策略,19.033002318817587,会员
4908,40,男,Android,二线,自然搜索,"言情,都市,悬疑",低,2026-02-04 14:18:49.398386,2,192,16,10,5,4,0.27702635366788647,0,0,,0,0,0,金币,624,0.24,0,0,金币,会员,18.614285714285757,低价值用户,低价值补贴策略,2.644487313011236,会员
4909,40,男,iOS,四线及以下,广告投放,悬疑,高,2026-02-02 14:18:49.398399,0,0,0,20,6,0,0.73704321056431,0,0,,1,1,0,内容解锁,1,0.39199999999999996,0,0,金币,金币,22.0,中价值用户,中价值补贴策略,3.125487691509819,金币
